120 180
74 150 -13930
75 150 -13300
76 150 -13150
77 150 -13270
78 150 -13430
79 150 -13590
80 150 -13590
81 150 -14500
82 150 -13680
83 150 -13680
84 150 -15780
85 150 -17090
86 150 -17490
87 150 -17030
88 150 -16030
89 150 -12760
90 150 -8890
91 150 -7650
92 150 -8480
93 150 -11280
94 150 -11870
95 150 -12300
96 150 -12710
97 150 -13010
98 150 -13540
99 150 -13540
100 150 -13540
101 150 -13570
102 150 -14260
103 150 -13430
104 150 -13330
105 150 -13330
106 150 -13060
107 150 -12710
108 150 -12290
109 150 -10170
110 150 -9940
111 150 -10290
16 149 -16900
17 149 -16090
18 149 -16090
19 149 -16450
20 149 -16820
21 149 -16670
22 149 -16550
23 149 -16239
24 149 -16280
25 149 -15800
26 149 -15720
27 149 -16600
28 149 -16470
29 149 -16610
30 149 -16230
31 149 -16340
32 149 -15720
33 149 -15680
34 149 -15250
35 149 -15240
36 149 -15290
37 149 -15460
38 149 -15590
39 149 -15600
40 149 -15650
41 149 -15370
42 149 -14900
43 149 -14980
44 149 -14980
45 149 -15080
46 149 -16129
47 149 -15180
48 149 -15100
49 149 -15340
50 149 -16800
51 149 -17350
52 149 -18730
53 149 -14850
54 149 -15580
55 149 -16550
56 149 -16320
57 149 -15360
58 149 -14790
59 149 -14220
60 149 -13780
61 149 -14230
62 149 -14980
63 149 -14750
64 149 -13560
65 149 -13860
66 149 -13860
67 149 -13500
68 149 -13390
69 149 -13460
70 149 -13560
71 149 -13970
72 149 -13970
73 149 -13620
74 149 -13590
75 149 -13490
76 149 -13330
77 149 -13430
78 149 -13580
79 149 -13610
80 149 -13760
81 149 -13570
82 149 -13570
83 149 -13930
84 149 -15100
85 149 -15680
86 149 -17010
87 149 -15260
88 149 -15260
89 149 -12760
90 149 -10370
91 149 -8470
92 149 -10690
93 149 -11400
94 149 -12220
95 149 -12220
96 149 -12310
97 149 -12950
98 149 -13420
99 149 -13190
100 149 -12930
101 149 -13100
102 149 -13440
103 149 -14040
104 149 -13650
105 149 -13250
106 149 -13380
107 149 -12930
108 149 -11680
109 149 -10420
110 149 -9950
111 149 -9950
16 148 -16670
17 148 -16610
18 148 -17060
19 148 -16450
20 148 -16650
21 148 -16580
22 148 -8240
23 148 -16129
24 148 -16129
25 148 -15800
26 148 -15800
27 148 -16580
28 148 -16530
29 148 -15860
30 148 -15770
31 148 -16020
32 148 -15470
33 148 -15460
34 148 -15540
35 148 -15640
36 148 -15850
37 148 -15620
38 148 -15520
39 148 -15760
40 148 -15650
41 148 -15770
42 148 -15560
43 148 -15120
44 148 -14940
45 148 -15240
46 148 -15600
47 148 -14990
48 148 -14660
49 148 -15180
50 148 -17170
51 148 -17930
52 148 -18180
53 148 -16340
54 148 -16440
55 148 -16370
56 148 -15070
57 148 -15480
58 148 -14910
59 148 -14260
60 148 -14190
61 148 -14080
62 148 -14800
63 148 -14310
64 148 -13810
65 148 -13620
66 148 -13750
67 148 -12960
68 148 -13410
69 148 -13590
70 148 -13850
71 148 -14130
72 148 -13590
73 148 -13400
74 148 -13130
75 148 -13400
76 148 -13490
77 148 -13550
78 148 -13050
79 148 -13050
80 148 -13270
81 148 -13270
82 148 -14280
83 148 -14630
84 148 -16100
85 148 -16260
86 148 -16810
87 148 -14660
88 148 -14660
89 148 -14450
90 148 -10910
91 148 -10380
92 148 -10580
93 148 -11360
94 148 -11730
95 148 -12110
96 148 -12590
97 148 -13130
98 148 -13540
99 148 -13380
100 148 -13260
101 148 -13230
102 148 -13390
103 148 -14820
104 148 -14220
105 148 -12810
106 148 -13080
107 148 -12910
108 148 -11730
109 148 -10620
110 148 -10130
111 148 -10180
17 147 -16610
18 147 -16860
19 147 -16450
20 147 -16660
21 147 -16510
22 147 -15960
23 147 -16260
24 147 -16470
25 147 -15950
26 147 -15620
27 147 -16210
28 147 -15750
29 147 -15420
30 147 -15420
31 147 -15440
32 147 -15440
33 147 -15780
34 147 -15670
35 147 -15920
36 147 -15740
37 147 -15230
38 147 -15470
39 147 -15840
40 147 -15660
41 147 -15490
42 147 -15520
43 147 -15240
44 147 -15010
45 147 -14630
46 147 -15460
47 147 -15170
48 147 -15110
49 147 -15180
50 147 -16980
51 147 -18280
52 147 -18150
53 147 -17610
54 147 -16420
55 147 -15440
56 147 -15210
57 147 -15210
58 147 -14910
59 147 -14620
60 147 -14240
61 147 -14400
62 147 -14680
63 147 -13680
64 147 -13370
65 147 -13560
66 147 -13610
67 147 -13610
68 147 -13670
69 147 -13790
70 147 -13780
71 147 -14020
72 147 -13590
73 147 -13050
74 147 -13240
75 147 -13330
76 147 -13420
77 147 -13440
78 147 -13190
79 147 -13650
80 147 -13840
81 147 -14090
82 147 -14410
83 147 -15850
84 147 -17030
85 147 -17420
86 147 -16990
87 147 -15900
88 147 -15900
89 147 -14390
90 147 -11150
91 147 -10380
92 147 -10480
93 147 -11380
94 147 -12090
95 147 -12240
96 147 -12790
97 147 -13760
98 147 -13630
99 147 -12820
100 147 -12820
101 147 -13070
102 147 -13300
103 147 -13590
104 147 -14390
105 147 -13120
106 147 -12740
107 147 -12490
108 147 -11840
109 147 -11140
110 147 -10510
111 147 -10470
17 146 -16690
18 146 -16770
19 146 -16450
20 146 -16620
21 146 -16379
22 146 -16490
23 146 -16300
24 146 -16370
25 146 -15650
26 146 -15700
27 146 -15860
28 146 -15680
29 146 -15500
30 146 -15610
31 146 -15800
32 146 -15820
33 146 -15630
34 146 -15670
35 146 -15630
36 146 -15620
37 146 -15440
38 146 -15690
39 146 -15660
40 146 -15660
41 146 -15380
42 146 -15540
43 146 -15500
44 146 -15100
45 146 -14680
46 146 -14770
47 146 -15820
48 146 -14630
49 146 -15300
50 146 -17140
51 146 -18790
52 146 -17810
53 146 -17100
54 146 -15620
55 146 -14690
56 146 -15060
57 146 -15030
58 146 -14790
59 146 -14570
60 146 -14370
61 146 -14400
62 146 -13950
63 146 -13500
64 146 -13330
65 146 -13390
66 146 -13330
67 146 -13330
68 146 -13820
69 146 -13650
70 146 -14160
71 146 -13810
72 146 -13250
73 146 -13350
74 146 -13410
75 146 -13420
76 146 -13420
77 146 -13600
78 146 -13490
79 146 -13740
80 146 -14020
81 146 -14310
82 146 -14410
83 146 -15440
84 146 -15440
85 146 -17410
86 146 -17030
87 146 -16340
88 146 -16170
89 146 -14130
90 146 -13070
91 146 -11630
92 146 -11630
93 146 -12090
94 146 -12090
95 146 -12590
96 146 -13620
97 146 -13950
98 146 -13220
99 146 -13120
100 146 -13150
101 146 -13030
102 146 -13110
103 146 -13510
104 146 -13510
105 146 -13200
106 146 -12790
107 146 -12490
108 146 -11750
109 146 -11150
110 146 -10480
111 146 -10310
17 145 -16690
18 145 -16390
19 145 -16770
20 145 -16620
21 145 -16540
22 145 -16530
23 145 -16490
24 145 -16370
25 145 -15660
26 145 -15590
27 145 -15590
28 145 -15880
29 145 -15820
30 145 -15570
31 145 -15800
32 145 -15820
33 145 -15640
34 145 -10940
35 145 -15510
36 145 -15660
37 145 -15470
38 145 -15770
39 145 -15100
40 145 -15110
41 145 -15100
42 145 -15320
43 145 -15180
44 145 -14980
45 145 -14770
46 145 -14770
47 145 -16510
48 145 -14550
49 145 -14940
50 145 -17400
51 145 -17840
52 145 -17220
53 145 -16620
54 145 -15620
55 145 -14980
56 145 -14780
57 145 -14980
58 145 -14800
59 145 -14560
60 145 -14430
61 145 -14120
62 145 -13850
63 145 -13510
64 145 -13450
65 145 -13060
66 145 -13000
67 145 -13330
68 145 -13670
69 145 -13650
70 145 -13690
71 145 -13680
72 145 -13660
73 145 -13690
74 145 -13630
75 145 -13630
76 145 -13550
77 145 -13350
78 145 -13200
79 145 -13750
80 145 -14560
81 145 -14600
82 145 -15720
83 145 -15670
84 145 -15670
85 145 -15510
86 145 -15960
87 145 -16500
88 145 -15250
89 145 -14040
90 145 -13070
91 145 -12320
92 145 -12320
93 145 -12460
94 145 -12570
95 145 -13040
96 145 -13870
97 145 -13270
98 145 -13130
99 145 -12970
100 145 -12900
101 145 -12970
102 145 -13110
103 145 -12970
104 145 -12670
105 145 -13000
106 145 -12790
107 145 -12520
108 145 -11340
109 145 -10510
110 145 -10180
111 145 -10250
17 144 -16880
18 144 -16440
19 144 -16440
20 144 -16660
21 144 -16410
22 144 -16410
23 144 -16140
24 144 -16000
25 144 -15810
26 144 -15590
27 144 -15630
28 144 -16000
29 144 -15880
30 144 -16020
31 144 -15810
32 144 -15760
33 144 -15600
34 144 -15500
35 144 -15520
36 144 -15490
37 144 -15470
38 144 -15710
39 144 -15100
40 144 -15110
41 144 -15320
42 144 -15620
43 144 -15420
44 144 -15140
45 144 -15820
46 144 -14900
47 144 -15760
48 144 -14550
49 144 -14940
50 144 -19050
51 144 -16870
52 144 -16870
53 144 -16650
54 144 -15560
55 144 -15050
56 144 -14650
57 144 -14780
58 144 -14680
59 144 -14370
60 144 -14330
61 144 -13950
62 144 -13330
63 144 -12900
64 144 -12830
65 144 -12960
66 144 -13140
67 144 -13630
68 144 -13820
69 144 -13130
70 144 -13160
71 144 -13690
72 144 -13830
73 144 -13470
74 144 -13470
75 144 -13590
76 144 -13590
77 144 -13770
78 144 -13570
79 144 -14200
80 144 -15290
81 144 -16010
82 144 -16770
83 144 -16980
84 144 -17530
85 144 -15990
86 144 -15990
87 144 -16070
88 144 -15990
89 144 -14200
90 144 -13410
91 144 -13480
92 144 -13260
93 144 -12850
94 144 -13030
95 144 -13580
96 144 -13170
97 144 -13330
98 144 -13040
99 144 -12880
100 144 -12950
101 144 -12890
102 144 -12890
103 144 -12990
104 144 -13160
105 144 -13170
106 144 -13170
107 144 -12440
108 144 -10740
109 144 -8680
110 144 -10180
111 144 -10160
17 143 -16710
18 143 -16050
19 143 -15920
20 143 -15920
21 143 -16260
22 143 -16170
23 143 -16020
24 143 -16020
25 143 -15650
26 143 -15910
27 143 -15890
28 143 -15920
29 143 -16140
30 143 -16040
31 143 -15920
32 143 -15820
33 143 -15670
34 143 -15330
35 143 -15330
36 143 -15460
37 143 -15600
38 143 -15430
39 143 -15200
40 143 -15350
41 143 -15360
42 143 -15460
43 143 -15230
44 143 -15210
45 143 -15720
46 143 -14750
47 143 -14760
48 143 -15410
49 143 -15680
50 143 -16360
51 143 -15560
52 143 -16590
53 143 -16040
54 143 -15080
55 143 -15010
56 143 -14810
57 143 -14590
58 143 -14120
59 143 -14120
60 143 -13510
61 143 -13460
62 143 -12950
63 143 -12850
64 143 -13000
65 143 -13000
66 143 -13320
67 143 -13520
68 143 -13390
69 143 -13110
70 143 -13700
71 143 -14570
72 143 -14420
73 143 -13560
74 143 -13570
75 143 -13740
76 143 -13790
77 143 -14010
78 143 -14580
79 143 -14820
80 143 -15550
81 143 -14970
82 143 -14970
83 143 -17120
84 143 -17410
85 143 -16910
86 143 -16720
87 143 -14470
88 143 -14380
89 143 -15040
90 143 -13580
91 143 -13540
92 143 -13550
93 143 -13460
94 143 -13350
95 143 -13230
96 143 -13430
97 143 -13110
98 143 -12780
99 143 -12720
100 143 -12750
101 143 -12540
102 143 -12490
103 143 -12490
104 143 -13290
105 143 -13330
106 143 -13240
107 143 -12810
108 143 -10940
109 143 -8790
110 143 -9720
111 143 -10220
112 143 -10830
17 142 -16530
18 142 -16309
19 142 -15920
20 142 -15920
21 142 -16100
22 142 -16149
23 142 -16000
24 142 -15870
25 142 -13810
26 142 -16040
27 142 -15960
28 142 -16100
29 142 -16030
30 142 -15880
31 142 -15690
32 142 -15370
33 142 -15390
34 142 -15270
35 142 -15270
36 142 -15460
37 142 -15180
38 142 -15180
39 142 -15170
40 142 -15530
41 142 -15730
42 142 -15460
43 142 -15460
44 142 -15200
45 142 -15720
46 142 -15120
47 142 -15670
48 142 -16860
49 142 -18560
50 142 -16350
51 142 -15560
52 142 -16590
53 142 -15240
54 142 -14830
55 142 -15020
56 142 -14440
57 142 -14400
58 142 -13980
59 142 -13490
60 142 -13480
61 142 -13390
62 142 -12730
63 142 -12730
64 142 -12930
65 142 -13220
66 142 -12840
67 142 -13090
68 142 -13180
69 142 -14110
70 142 -14510
71 142 -14970
72 142 -14620
73 142 -13740
74 142 -13530
75 142 -13640
76 142 -13730
77 142 -14140
78 142 -14930
79 142 -15800
80 142 -15840
81 142 -14970
82 142 -14970
83 142 -17340
84 142 -17140
85 142 -17110
86 142 -15280
87 142 -14810
88 142 -14040
89 142 -13630
90 142 -13630
91 142 -14030
92 142 -13690
93 142 -13520
94 142 -13390
95 142 -13270
96 142 -12870
97 142 -12870
98 142 -12700
99 142 -12480
100 142 -12530
101 142 -12420
102 142 -12470
103 142 -12490
104 142 -12950
105 142 -13540
106 142 -13400
107 142 -12320
108 142 -10490
109 142 -10310
110 142 -10150
111 142 -9770
112 142 -10830
17 141 -16550
18 141 -16210
19 141 -16120
20 141 -16040
21 141 -15850
22 141 -16030
23 141 -15860
24 141 -15720
25 141 -15580
26 141 -15910
27 141 -15960
28 141 -16059
29 141 -15790
30 141 -15620
31 141 -15410
32 141 -15270
33 141 -15190
34 141 -15190
35 141 -15270
36 141 -15160
37 141 -15250
38 141 -15570
39 141 -15220
40 141 -15210
41 141 -15210
42 141 -15380
43 141 -15790
44 141 -15790
45 141 -16050
46 141 -15870
47 141 -16059
48 141 -18840
49 141 -16610
50 141 -15430
51 141 -15970
52 141 -15980
53 141 -14830
54 141 -14830
55 141 -14620
56 141 -14390
57 141 -13710
58 141 -13600
59 141 -13050
60 141 -12800
61 141 -12540
62 141 -12540
63 141 -13240
64 141 -12930
65 141 -13460
66 141 -12840
67 141 -13260
68 141 -14180
69 141 -14580
70 141 -14930
71 141 -14750
72 141 -14750
73 141 -14370
74 141 -13680
75 141 -14050
76 141 -14300
77 141 -14900
78 141 -15480
79 141 -15220
80 141 -16550
81 141 -15890
82 141 -15890
83 141 -17320
84 141 -17070
85 141 -16840
86 141 -15280
87 141 -15280
88 141 -15600
89 141 -13630
90 141 -13570
91 141 -13570
92 141 -13200
93 141 -12870
94 141 -12810
95 141 -12970
96 141 -12700
97 141 -12670
98 141 -12660
99 141 -12530
100 141 -12460
101 141 -12110
102 141 -12350
103 141 -12250
104 141 -12670
105 141 -13380
106 141 -13610
107 141 -12500
108 141 -10490
109 141 -9990
110 141 -10150
111 141 -9940
17 140 -16360
18 140 -16210
19 140 -15840
20 140 -15890
21 140 -15900
22 140 -15900
23 140 -15800
24 140 -15670
25 140 -15590
26 140 -15590
27 140 -15790
28 140 -15460
29 140 -15450
30 140 -15500
31 140 -15360
32 140 -15170
33 140 -15220
34 140 -15210
35 140 -15370
36 140 -15270
37 140 -15300
38 140 -15560
39 140 -15090
40 140 -15430
41 140 -15310
42 140 -15610
43 140 -16030
44 140 -16030
45 140 -16239
46 140 -16570
47 140 -17710
48 140 -17430
49 140 -15860
50 140 -15370
51 140 -15950
52 140 -16079
53 140 -14800
54 140 -14720
55 140 -14360
56 140 -14120
57 140 -13250
58 140 -13130
59 140 -12820
60 140 -12730
61 140 -12540
62 140 -12540
63 140 -13050
64 140 -13380
65 140 -14180
66 140 -14190
67 140 -14330
68 140 -15050
69 140 -15050
70 140 -15260
71 140 -14980
72 140 -14860
73 140 -14490
74 140 -14680
75 140 -14580
76 140 -14810
77 140 -15680
78 140 -15950
79 140 -15340
80 140 -16520
81 140 -17070
82 140 -17090
83 140 -17090
84 140 -17070
85 140 -16840
86 140 -16600
87 140 -16680
88 140 -16030
89 140 -15140
90 140 -13690
91 140 -13640
92 140 -12890
93 140 -12870
94 140 -12850
95 140 -12540
96 140 -12490
97 140 -12490
98 140 -12380
99 140 -12530
100 140 -12460
101 140 -12260
102 140 -12210
103 140 -12210
104 140 -12950
105 140 -13250
106 140 -13300
107 140 -12500
108 140 -11460
109 140 -10280
110 140 -10010
111 140 -10030
17 139 -16360
18 139 -16280
19 139 -15840
20 139 -15930
21 139 -15930
22 139 -15880
23 139 -15930
24 139 -15670
25 139 -15650
26 139 -15620
27 139 -15470
28 139 -15370
29 139 -15460
30 139 -15310
31 139 -15220
32 139 -15310
33 139 -15270
34 139 -15340
35 139 -15530
36 139 -15430
37 139 -15430
38 139 -15520
39 139 -15510
40 139 -15500
41 139 -15480
42 139 -15660
43 139 -15990
44 139 -16250
45 139 -16530
46 139 -17400
47 139 -18310
48 139 -16239
49 139 -15350
50 139 -15040
51 139 -16100
52 139 -16079
53 139 -15300
54 139 -14700
55 139 -14020
56 139 -13420
57 139 -12660
58 139 -12660
59 139 -12550
60 139 -12550
61 139 -12770
62 139 -12920
63 139 -13090
64 139 -13780
65 139 -14730
66 139 -14990
67 139 -14990
68 139 -14990
69 139 -15280
70 139 -15200
71 139 -14650
72 139 -14650
73 139 -14980
74 139 -14630
75 139 -14580
76 139 -14630
77 139 -14040
78 139 -14860
79 139 -16309
80 139 -15430
81 139 -16670
82 139 -16670
83 139 -15120
84 139 -15140
85 139 -16880
86 139 -16600
87 139 -16600
88 139 -15790
89 139 -14710
90 139 -13810
91 139 -12750
92 139 -12130
93 139 -12130
94 139 -12280
95 139 -12360
96 139 -12170
97 139 -12290
98 139 -12590
99 139 -12530
100 139 -12530
101 139 -12460
102 139 -12290
103 139 -12290
104 139 -12860
105 139 -13100
106 139 -13100
107 139 -12300
108 139 -11080
109 139 -10610
110 139 -10120
111 139 -10130
17 138 -15940
18 138 -15800
19 138 -15890
20 138 -15780
21 138 -15900
22 138 -15890
23 138 -16040
24 138 -15630
25 138 -15580
26 138 -15580
27 138 -15680
28 138 -15510
29 138 -15350
30 138 -15230
31 138 -15310
32 138 -15130
33 138 -15130
34 138 -15390
35 138 -15490
36 138 -15480
37 138 -15370
38 138 -15310
39 138 -15310
40 138 -15490
41 138 -15540
42 138 -15720
43 138 -15990
44 138 -16490
45 138 -16570
46 138 -17210
47 138 -17980
48 138 -15070
49 138 -15040
50 138 -15440
51 138 -15120
52 138 -15120
53 138 -14980
54 138 -14210
55 138 -13810
56 138 -13000
57 138 -12460
58 138 -12320
59 138 -12210
60 138 -11960
61 138 -12770
62 138 -12690
63 138 -13090
64 138 -14550
65 138 -14350
66 138 -14350
67 138 -14270
68 138 -14460
69 138 -15210
70 138 -14810
71 138 -14470
72 138 -14590
73 138 -14470
74 138 -14430
75 138 -14840
76 138 -15040
77 138 -14040
78 138 -14380
79 138 -15080
80 138 -14870
81 138 -16710
82 138 -17170
83 138 -15120
84 138 -14990
85 138 -16140
86 138 -17070
87 138 -16329
88 138 -15280
89 138 -13780
90 138 -12630
91 138 -11830
92 138 -11810
93 138 -11860
94 138 -12080
95 138 -12200
96 138 -12290
97 138 -12290
98 138 -12390
99 138 -12560
100 138 -12590
101 138 -12480
102 138 -12520
103 138 -12560
104 138 -12900
105 138 -13110
106 138 -13300
107 138 -11390
108 138 -11050
109 138 -11270
110 138 -10690
111 138 -10100
17 137 -15880
18 137 -15820
19 137 -15920
20 137 -15910
21 137 -15900
22 137 -15890
23 137 -15740
24 137 -15600
25 137 -15450
26 137 -15480
27 137 -15510
28 137 -15340
29 137 -15510
30 137 -15420
31 137 -15400
32 137 -15130
33 137 -15130
34 137 -15270
35 137 -15350
36 137 -15370
37 137 -15450
38 137 -15000
39 137 -15470
40 137 -15610
41 137 -15400
42 137 -15650
43 137 -16180
44 137 -16530
45 137 -16830
46 137 -17730
47 137 -16180
48 137 -14050
49 137 -14410
50 137 -14730
51 137 -15120
52 137 -15120
53 137 -14840
54 137 -13600
55 137 -13180
56 137 -12570
57 137 -12320
58 137 -12090
59 137 -11890
60 137 -12010
61 137 -12670
62 137 -13140
63 137 -14320
64 137 -14990
65 137 -14850
66 137 -14790
67 137 -14570
68 137 -14450
69 137 -14070
70 137 -14170
71 137 -14280
72 137 -14480
73 137 -14750
74 137 -15390
75 137 -16190
76 137 -15910
77 137 -15000
78 137 -15680
79 137 -15160
80 137 -14980
81 137 -15640
82 137 -17110
83 137 -17360
84 137 -16050
85 137 -16290
86 137 -16780
87 137 -15890
88 137 -14000
89 137 -12280
90 137 -10990
91 137 -10990
92 137 -11540
93 137 -11520
94 137 -11580
95 137 -11790
96 137 -11880
97 137 -12110
98 137 -12640
99 137 -12560
100 137 -12600
101 137 -12660
102 137 -12560
103 137 -12650
104 137 -13080
105 137 -13080
106 137 -13280
107 137 -11390
108 137 -10860
109 137 -10330
110 137 -10660
111 137 -10080
17 136 -16020
18 136 -15880
19 136 -15600
20 136 -15600
21 136 -15730
22 136 -15600
23 136 -15600
24 136 -15370
25 136 -15480
26 136 -15480
27 136 -15450
28 136 -15340
29 136 -15610
30 136 -15500
31 136 -15180
32 136 -15200
33 136 -15130
34 136 -15550
35 136 -15400
36 136 -15480
37 136 -15580
38 136 -15250
39 136 -15480
40 136 -15510
41 136 -15630
42 136 -15770
43 136 -16129
44 136 -15910
45 136 -16900
46 136 -18800
47 136 -15940
48 136 -13990
49 136 -13990
50 136 -14110
51 136 -14860
52 136 -16059
53 136 -14250
54 136 -13040
55 136 -12910
56 136 -11860
57 136 -11220
58 136 -11820
59 136 -11510
60 136 -12130
61 136 -12850
62 136 -13640
63 136 -14580
64 136 -14450
65 136 -14240
66 136 -14840
67 136 -14950
68 136 -14660
69 136 -14070
70 136 -14170
71 136 -14610
72 136 -14780
73 136 -15240
74 136 -15990
75 136 -15820
76 136 -14260
77 136 -14260
78 136 -15430
79 136 -15500
80 136 -15190
81 136 -16100
82 136 -17280
83 136 -17390
84 136 -17510
85 136 -17420
86 136 -16270
87 136 -15160
88 136 -13330
89 136 -11600
90 136 -10990
91 136 -10990
92 136 -11440
93 136 -11490
94 136 -11480
95 136 -11760
96 136 -11880
97 136 -12330
98 136 -12450
99 136 -12560
100 136 -12560
101 136 -12460
102 136 -12590
103 136 -12670
104 136 -13060
105 136 -13080
106 136 -12920
107 136 -11810
108 136 -5820
109 136 -9210
110 136 -9540
111 136 -9610
17 135 -15820
18 135 -15860
19 135 -15820
20 135 -15720
21 135 -15510
22 135 -15600
23 135 -15510
24 135 -15380
25 135 -15330
26 135 -15420
27 135 -15370
28 135 -15410
29 135 -15520
30 135 -15410
31 135 -15330
32 135 -15230
33 135 -15130
34 135 -15340
35 135 -15150
36 135 -15220
37 135 -15410
38 135 -15030
39 135 -15480
40 135 -15680
41 135 -15660
42 135 -15910
43 135 -15790
44 135 -15240
45 135 -17310
46 135 -16780
47 135 -15510
48 135 -15130
49 135 -14600
50 135 -12040
51 135 -14610
52 135 -16230
53 135 -13470
54 135 -12350
55 135 -11810
56 135 -11420
57 135 -11420
58 135 -11550
59 135 -11820
60 135 -13290
61 135 -12850
62 135 -13900
63 135 -14460
64 135 -14560
65 135 -14560
66 135 -14290
67 135 -14000
68 135 -14010
69 135 -14610
70 135 -14270
71 135 -14270
72 135 -14960
73 135 -15490
74 135 -16260
75 135 -15820
76 135 -14990
77 135 -14710
78 135 -14870
79 135 -14870
80 135 -14610
81 135 -14280
82 135 -16960
